scenario_id,plan_id,source_id,name,year,period,available_months,period_fraction,capacity_t_per_year,reserved_capacity_t,reserved_period_t,ordered_t,planned_delivery_t,actual_delivery_t,delivery_share,price_mln_per_t,price_multiplier,payable_volume_t,take_or_pay_idle_t,procurement_mln,reservation_payment_mln,take_or_pay_topup_mln
MANDATORY_STRESS,P4_full_adapted,C,Earth-New,2037,year,12,1.000000,130.000000,17.948000,17.948000,17.947100,17.947100,17.947100,1.000000,7.100000,1.000000,17.947100,0.000000,127.424410,5.384400,0.000000
MANDATORY_STRESS,P4_full_adapted,D,Lunar-ISRU,2037,year,0,0.000000,120.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
MANDATORY_STRESS,P4_full_adapted,E,Emergency,2037,year,12,1.000000,80.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,13.800000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
MANDATORY_STRESS,P4_full_adapted,A,Earth-Core,2038,year,12,1.000000,190.000000,190.000000,190.000000,190.000000,190.000000,190.000000,1.000000,7.750000,1.250000,190.000000,0.000000,1472.500000,85.500000,0.000000
MANDATORY_STRESS,P4_full_adapted,B,Earth-Flex,2038,year,12,1.000000,110.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,11.125000,1.250000,0.000000,0.000000,0.000000,0.000000,0.000000
MANDATORY_STRESS,P4_full_adapted,C,Earth-New,2038,year,12,1.000000,130.000000,56.038000,56.038000,56.037200,56.037200,56.037200,1.000000,7.100000,1.000000,56.037200,0.000000,397.864120,16.811400,0.000000
MANDATORY_STRESS,P4_full_adapted,D,Lunar-ISRU,2038,year,10,0.833333,120.000000,120.000000,100.000000,100.000000,100.000000,55.000000,0.550000,3.000000,1.000000,100.000000,0.000000,300.000000,0.000000,0.000000
MANDATORY_STRESS,P4_full_adapted,E,Emergency,2038,year,12,1.000000,80.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,13.800000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
MANDATORY_STRESS,P4_full_adapted,A,Earth-Core,2039,year,12,1.000000,190.000000,190.000000,190.000000,190.000000,190.000000,190.000000,1.000000,7.750000,1.250000,190.000000,0.000000,1472.500000,85.500000,0.000000
MANDATORY_STRESS,P4_full_adapted,B,Earth-Flex,2039,year,12,1.000000,110.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,11.125000,1.250000,0.000000,0.000000,0.000000,0.000000,0.000000
MANDATORY_STRESS,P4_full_adapted,C,Earth-New,2039,year,12,1.000000,130.000000,102.515000,102.515000,102.514900,102.514900,102.514900,1.000000,7.100000,1.000000,102.514900,0.000000,727.855790,30.754500,0.000000
MANDATORY_STRESS,P4_full_adapted,D,Lunar-ISRU,2039,year,12,1.000000,120.000000,120.000000,120.000000,120.000000,120.000000,90.000000,0.750000,3.000000,1.000000,120.000000,0.000000,360.000000,0.000000,0.000000
MANDATORY_STRESS,P4_full_adapted,E,Emergency,2039,year,12,1.000000,80.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,13.800000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
MANDATORY_STRESS,P4_full_adapted,A,Earth-Core,2040,year,12,1.000000,190.000000,190.000000,190.000000,190.000000,190.000000,190.000000,1.000000,6.200000,1.000000,190.000000,0.000000,1178.000000,85.500000,0.000000
MANDATORY_STRESS,P4_full_adapted,B,Earth-Flex,2040,year,12,1.000000,110.000000,13.948000,13.948000,13.947400,13.947400,13.947400,1.000000,8.900000,1.000000,13.947400,0.000000,124.131860,2.092200,0.000000
MANDATORY_STRESS,P4_full_adapted,C,Earth-New,2040,year,12,1.000000,130.000000,130.000000,130.000000,130.000000,130.000000,130.000000,1.000000,7.100000,1.000000,130.000000,0.000000,923.000000,39.000000,0.000000
MANDATORY_STRESS,P4_full_adapted,D,Lunar-ISRU,2040,year,12,1.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,1.000000,3.000000,1.000000,120.000000,0.000000,360.000000,0.000000,0.000000
MANDATORY_STRESS,P4_full_adapted,E,Emergency,2040,year,12,1.000000,80.000000,0,0.000000,0.000000,0.000000,0.000000,1.000000,13.800000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000
